canonical_smiles,pert_id,dummy
NC(C(=O)O)c1ccc(O)c(c1)C(=O)O,BRD-A30395175,1
CN1CC(CNC(=O)OCc2ccccc2)CC3C1Cc4cn(C)c5cccc3c45,BRD-A30435184,1
CCC1(O)C(=O)OCc2c1cc3-c4nc5ccccc5cc4Cn3c2=O,BRD-A30437061,1
CCOc1ccc(NC(=O)C(C)Sc2ncnc3sc(cc23)c4ccccc4)cc1,BRD-A30455275,1
CCNC1(CCCCC1=O)c1cccs1,BRD-A30582499,1
O=C(NCCCN1CCCCCC1)C(C1CCCCC1)c1ccccc1,BRD-A30590053,1
COc1ccc(cc1COc1c(C)cc(NC(C)=O)cc1C)C1Nc2ccccc2C(=O)N1Cc1ccco1,BRD-A30612536,1
CC(=O)C(C#N)C(=O)Nc1cc(Br)ccc1Br,BRD-A30655177,1
O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,BRD-A30693873,1
CC(=O)OCC(=O)[C@@]1(O)[C@@H](CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)OC(=O)C,BRD-A30717181,1
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC,BRD-A30815329,1
CC1(C)CC2C1CC[C@]1(C)CCC3C(CC(=O)O[C@]23C1)C(O)=O,BRD-A30856524,1
COC(=O)C1C(C(=C(C)N=C1C)C(=O)OC)c2ccccc2[N+](=O)[O-],BRD-A30977374,1
COC1C(O)C(CO)OC1n2cnc3c(NC4CCCCC4)ncnc23,BRD-A31007383,1
CC1CCC\C=C/C2CC(O)CC2C(O)\C=C/C(=O)O1,BRD-A31107743,1
CC(\C=C\C(O)C1CC1)C1CCC2C1(C)CCC\C2=C/C=C1\CC(O)CC(O)C1=C,BRD-A31158127,1
CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1,BRD-A31159102,1
NC(Cc1ccc(O)cc1O)C(O)=O,BRD-A31180007,1
COc1cc(Br)c(OC)c2CC(CN)c21,BRD-A31195449,1
ClC(Cl)C(c1ccc(Cl)cc1)c1ccccc1Cl,BRD-A31204924,1
NCC(N)C(=O)c1ccccc1,BRD-A31227688,1
CC(C)(O)c1ccccc1CCC(SCC1(CC(O)=O)CC1)c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1,BRD-A31312900,1
Nc1nc(F)nc2n(cnc12)[C@@H]1O[C@H](CO)C(O)C1O,BRD-A31374339,1
CC(OC(=O)c1cccc(NS(=O)(=O)C)c1)C(=O)Nc2ccc(cc2)N3CCOCC3,BRD-A31429689,1
COc1ccccc1OCC(O)COC(N)=O,BRD-A31521121,1
Cn1cc(nc1c2ccc(OCC(O)CNCCOc3ccc(O)c(c3)C(=O)N)cc2)C(F)(F)F,BRD-A31575449,1
OC(CCN1CCCC1)(C1CCCCC1)c1ccccc1,BRD-A31800922,1
CC12CCC3C(CCC4C(=O)C(=O)CCC34C)C2CCC1=O,BRD-A31801025,1
C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@@H]2N=C1C(C)=C1N=C(C=C3N=C(C(C)=C4[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP(O)(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)n1cnc2cc(C)c(C)cc12,BRD-A31836915,1
Cc1ccnc(NC(=S)N2CC3CN(CC3C2)c2cccc(c2)C(F)(F)F)c1,BRD-A31946439,1
CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OCCN,BRD-A32065788,1
CCC(C)[C@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(N)=O)C(C)(C)C,BRD-A32161980,1
CCN1CC2(COC(=O)c3ccccc3N4C(=O)CC(C)C4=O)CCC(OC)C5(C6CC7C(OC)C6C(O)(CC7OC)C8(O)C(OC)C52)C18,BRD-A32164164,1
CCN1CCN(CC1)C(c2cccnc2)c3ccc4cccnc4c3O,BRD-A32214171,1
S=C1CC(Sc2ccccc2N1)c3ccccc3,BRD-A32241587,1
COC(=O)CC1C(C)(C)C(=O)C[C@@H]2O[C@@]34CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC(C3=C)[C@]12C,BRD-A32349859,1
CC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](C[C@]12C)OC(=O)CCC(O)=O,BRD-A32440707,1
Oc1ccc(Cl)cc1Nc2nc(NCC3CCCO3)c4ccccc4n2,BRD-A32449311,1
CCN1CCCC1c1cccnc1,BRD-A32582647,1
CC(C)(C)c1ccc2OCC(Oc2c1)C(=O)N\N=C\c1ccc[nH]1,BRD-A32595718,1
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc2ccc(O)cc2)C(=O)O,BRD-A32836748,1
COc1cc(O)c(C(CC(=O)N2CCCC(C)C2)c3ccc4OCOc4c3)c(OC)c1,BRD-A32917072,1
COC(=O)C1=C(C)N(CC#C)C(=C(C1c2cccc(c2)n3oo3)C(=O)CCO)C,BRD-A32949107,1
CC(N)CCCC(C)(C)O,BRD-A32988684,1
CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O,BRD-A33070992,1
NC(=N)Nc1ccc2[nH]c3C4Oc5c6c(CC7N(CC8CC8)CCC46C7(O)Cc3c2c1)ccc5O,BRD-A33084410,1
Clc1sccc1COC(Cn1ccnc1)c1ccc(Cl)cc1Cl,BRD-A33084557,1
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,BRD-A33168282,1
CC(C)CC(NCc1c(O)ccc2c(C)cc(=O)oc12)C(=O)O,BRD-A33325795,1
COC(=O)Nc1nc2ccc(cc2[nH]1)S(=O)c1ccccc1,BRD-A33447119,1
CN1CCCC(CC2c3ccccc3Sc3ccccc23)C1,BRD-A33711280,1
CC1O[C@@H](OCC2O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)[C@H](C[C@@]6([C@H](O)C[C@@]54C)C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)OC(=O)C(\CO)=C\CC[C@](C)(O[C@@H]4OC(C)[C@@H](OC(=O)C(\C)=C\CCC(C)(O)C=C)[C@@H](O)[C@@H]4O)C=C)C3(C)C)[C@@H](NC(C)=O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,BRD-A33746814,1
CCCCC1C(=O)N(N(C1=O)c1ccc(O)cc1)c1ccccc1,BRD-A33749298,1
CN(C)CC1Cc2ccccc2C1=O,BRD-A33833419,1
C[N+]1([O-])[C@H]2C[C@@H](C[C@@H]1[C@@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1,BRD-A33973768,1
CC(C(O)=O)c1ccc(cc1)C(=O)c1cccs1,BRD-A34006693,1
Cn1ccc2c(cc3C4CCC(O4)c3c12)-c1ccc(cc1)C(C)(C)C,BRD-A34037822,1
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,BRD-A34205397,1
CC1(CC(=O)N(C1=O)c1ccc(NC(=O)c2ccccn2)cc1Cl)c1ccccc1,BRD-A34208323,1
COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,BRD-A34255068,1
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,BRD-A34299591,1
CN1CCN(CC1)C(=O)OC2N(C(=O)c3nccnc23)c4ccc(Cl)cn4,BRD-A34309505,1
COc1ccc(cc1COc1c(C)cccc1C)C1Nc2ccccc2C(=O)N1Cc1ccc(C)o1,BRD-A34421300,1
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(cc(NC(=O)CNC(C)(C)C)c(O)c4C(=O)C3C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O)N(C)C,BRD-A34462049,1
COC(C(Oc1nc(C)cc(C)n1)C(=O)O)(c2ccccc2)c3ccccc3,BRD-A34578416,1
CC(C)(C)NCC(O)COc1cccc2[nH]c(=O)[nH]c12,BRD-A34706053,1
CC1CC(CC(C)(C)C1)OC(=O)c1ccccc1O,BRD-A34751532,1
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c6ccc(=O)oc6)[C@H](O)[C@H](O)[C@H]1O,BRD-A34806832,1
CCC(C)n1ncn(c2ccc(cc2)N3CCN(CC3)c4ccc(OCC5COC(Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4)c1=O,BRD-A34817987,1
CC1OC(OCC2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(O)C(O)C1O,BRD-A34907681,1
CC1CN(CCN1c1cccc(C)c1)C(=O)COc1noc2nc(C)cc(C)c12,BRD-A35020550,1
Oc1cc(O)c2C(=O)CC(Oc2c1)c3ccc(O)c(O)c3,BRD-A35033682,1
NC(Cc1ccc(O)cc1N)C(O)=O,BRD-A35072120,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,BRD-A35108200,1
OC1N2CCCCC2=Nc2cccc(F)c12,BRD-A35141262,1
OC(=O)[C@@H]1CSC(Cc2c[nH]c3ccc(O)cc23)N1,BRD-A35153197,1
Clc1ccc(cc1)C(=O)NCCC(=O)NC2CCCc3ccccc23,BRD-A35207501,1
OCC(O)C(O)C(O)C(O)CO,BRD-A35258977,1
CCNC(=O)C1OC(C(O)C1O)n2cnc3c(N)ncnc23,BRD-A35338386,1
CC1C=NC(=N1)S(=O)(=O)N1CC[C@H]2[C@@H]1c1cc(ccc1N(C)[C@@H]2CO)C1=CCCCC1,BRD-A35430844,1
COC(=O)C(CCCNC(=N)N)NC(=O)CCCc1c([nH]c2c(F)cc(F)cc12)c3ccccc3,BRD-A35511923,1
COC(=O)C1[C@H](C(=C(C)N=C1C)C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)c4cccc(c4)[N+](=O)[O-],BRD-A35519318,1
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2C(COC2=O)C(O[C@@H]2O[C@@H]3CO[C@H](OC3[C@H](O)[C@H]2O)c2cccs2)c2cc3OCOc3cc12,BRD-A35588707,1
Clc1ccc2NC(=O)CSC(c3ccccc3Cl)c2c1,BRD-A35623999,1
[O-][N+](=O)c1ccc(C=NN2CC(CN3CCOCC3)OC2=O)o1,BRD-A35713041,1
C\C1=C/CC\C(CO)=C\[C@H]2OC(=O)C(=C)[C@@H]2[C@H](C1)OC(=O)C(=C)C(O)CO,BRD-A35769934,1
COC(=O)CCc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(CCC(O)=O)c5C)c(C=C)c4C)C1=CC=C(C(C(=O)OC)[C@@]31C)C(=O)OC,BRD-A35782587,1
CN(C)CC(O)CN1c2ccccc2Sc2ccccc12,BRD-A35825362,1
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C,BRD-A35869383,1
CC(=O)[C@H]1CCC2C3CC=C4C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(=O)CCC(O)=O,BRD-A35912562,1
CC(=O)O[C@@]1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,BRD-A35989968,1
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,BRD-A36010170,1
COc1ccc2N3C(=NC(=O)C(Cc4ccccc4)C3=O)Sc2c1,BRD-A36059655,1
CC12CCC3C(CCc4cc(OC(=O)c5ccccc5)ccc34)C2CCC1O,BRD-A36066264,1
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,BRD-A36074203,1
OCC1OC(Oc2cc(O)c3c(=O)c(coc3c2)c4ccc(O)cc4)C(O)C(O)C1O,BRD-A36151937,1
COC(=O)c1c(C)c(C)sc1NC(=O)CC2Nc3cccc4cccc(NC2=O)c34,BRD-A36165599,1
O=C1C(CCS(=O)c2ccccc2)C(=O)N(N1c1ccccc1)c1ccccc1,BRD-A36217750,1
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BRD-A36267905,1
COc1ccc(cc1Cl)N(C(C(=O)NCCc2ccccc2)c3cccs3)C(=O)CCl,BRD-A36275421,1
CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O,BRD-A36318220,1
O=S(=O)(CC(CN1CCCCC1)N2CCCCC2)c3ccccc3,BRD-A36411721,1
OC(CCN1CCCCC1)(C2C[C@H]3C[C@@H]2C=C3)c4ccccc4,BRD-A36471396,1
CCc1c2Cn3c(cc4c(COC(=O)C4(O)CC)c3=O)-c2nc5ccc(O)cc15,BRD-A36630025,1
CC(C)[C@H](O)CCC(C)C1CCC2C3CC=C4C[C@@H](O)CC[C@@]4(C)C3CC[C@@]12C,BRD-A36707673,1
COc1ccc(cc1)C(=O)Nc2ccccc2C(=O)NC(C(C)C)C(=O)O,BRD-A36884011,1
CNC(=O)Oc1ccc2N(C)C3N(C)CC[C@@]3(C)c2c1,BRD-A37052580,1
CCN(CC)C(C)C(=O)c1ccccc1,BRD-A37288617,1
Clc1ccc(CC(=O)N2CCCCC2CN2CCCC2)cc1Cl,BRD-A37347161,1
CC(C)[N+]1(C)[C@@H]2CC[C@@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3,BRD-A37432947,1
NN=C1N=NC=C2C=CC=CC12,BRD-A37444045,1
CC(CN(C(C)=O)c1c(I)cc(I)c(N)c1I)C(O)=O,BRD-A37492983,1
C[C@@H]1CC[C@@]2(CC[C@]3(C(=O)O)C(=CCC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)C5CC[C@]43C)[C@@H]2[C@H]1C)C(=O)O,BRD-A37501891,1
Oc1ccc2CC3N(CC=C)CCC4(C5Oc1c24)C3(O)CCC5=O,BRD-A37541666,1
COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)C,BRD-A37630846,1
COc1ccc(cc1OC)C(=O)C2CCCN(CC3CCCCC3)C2,BRD-A37656721,1
CS(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,BRD-A37704979,1
Fc1ccc(cc1)N(C(C(=O)NC2CCCCC2)c3cccnc3)C(=O)CCl,BRD-A37735495,1
CN(C(CN1CCCC1)c2cccc(OCC(=O)O)c2)C(=O)Cc3ccc(Cl)c(Cl)c3,BRD-A37776212,1
C[C@]12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=C[C@]34C)C1C[C@@H](O)[C@]2(O)C(=O)CO,BRD-A37780065,1
CC(=C)[C@H]1[C@H]2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@@]53C,BRD-A37817666,1
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H](C[C@H]3O[C@]32[C@@]4(C)C1[C@@]5(C)C=CC(=O)C(C)(C)C5C(=O)C4=O)c6ccoc6,BRD-A37828317,1
COc1cc2nc(nc(N)c2cc1OC)N1CCN(C2CCCCC12)C(=O)c1ccco1,BRD-A37837077,1
OCC(O)Cc1ccc2OCOc2c1,BRD-A37867643,1
CC1CC(CC(C)(C)N1C)OC(=O)C(O)c1ccccc1,BRD-A37942872,1
C[C@]12CCC3C(CCc4cc(O)ccc34)C1CCC2=O,BRD-A37959677,1
CCC1NC(=O)C([C@H](O)[C@H](C)C/C=C/C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,BRD-A38030642,1
OCC(O)COC(=O)c1ccccc1Nc1ccnc2cc(Cl)ccc12,BRD-A38076815,1
Clc1ccc(cc1)[C@H]1CCC(CC1)C1C(=O)C(=O)c2ccccc2C1=O,BRD-A38161572,1
CCC(=O)NC1CC2C(OC1=O)c3cccc(C)c3NC2=O,BRD-A38275906,1
COc1ccc(cc1COc1ccccc1C)C1Nc2ccccc2C(=O)N1Cc1ccco1,BRD-A38425832,1
CCC1(Cc2ccccc2O1)c1ncc[nH]1,BRD-A38747044,1
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,BRD-A38749782,1
COc1cc(O)c([C@@H](CC(=O)N2CC(C)CC(C)C2)c2ccc3OCOc3c2)c(OC)c1,BRD-A38793261,1
CC(=O)C1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,BRD-A38878059,1
CC(C)C1[C@H]2[C@@H](CCN2C(=O)/C=C/CN3CCCCC3)N(C1=O)S(=O)(=O)C,BRD-A38898897,1
CC(C)C(N1C(=O)/C(=C/c2ccc(Br)cc2)/SC1=S)C(=O)O,BRD-A38913120,1
COc1ccc(cc1OC2CCOC2)C3=Nn4c(nnc4SC3)c5ccccc5Cl,BRD-A38936397,1
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,BRD-A39052811,1
COc1cccc(c1)N(C(C(=O)NCCc2ccccc2)c3cccs3)C(=O)CCl,BRD-A39093044,1
COc1ccc(NC(=O)c2ccc(OC(C)C(=O)O)cc2)cc1Cl,BRD-A39121618,1
CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc1ccccn1,BRD-A39172021,1
COc1ccc(OC)c(c1)C(O)C(C)N,BRD-A39189014,1
CN(C)[C@H]1[C@@H]2C[C@@H]3C(C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,BRD-A39210489,1
NC(=O)OCC(O)COc1ccc(Cl)cc1,BRD-A39230911,1
CCCCC1(Cc2cc(OCCCC(O)=O)c(Cl)c(Cl)c2C1=O)C1CCCC1,BRD-A39255369,1
Clc1ccc(cn1)C2CC3CCC2N3,BRD-A39268308,1
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)C5CC5[C@]4(C)[C@H]3CC[C@@]21C)C(=O)C,BRD-A39290993,1
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,BRD-A39390670,1
C[C@]12CCC3C(CCC4=CC(=O)CC[C@H]34)C1CC[C@@]2(O)C#C,BRD-A39415247,1
CCCCCCCCC=CCCCCCCCC(=O)NC(CO)Cc1ccc(O)cc1,BRD-A39522003,1
Fc1ccc(c(F)c1)-n1ncc2C(CCCc12)NC(=O)Cc1ccccc1,BRD-A39599596,1
CC1NC(=O)C2CCCN2C(=O)C(CCCCCC(=O)C2CO2)NC(=O)C(C)NC1=O,BRD-A39646320,1
CN1[C@H]2CC[C@H]1C[C@H](C2)OC(=O)C(O)c1ccccc1,BRD-A39671870,1
CCCCC(=O)O[C@H]1CCC2C3CCc4cc(O)ccc4C3CC[C@]12C,BRD-A39747742,1
CN[C@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](OC3OC(=CCC3N)CN)[C@@H]2O)OC[C@@]1(C)O,BRD-A39903068,1
COC(=O)C1CC2=CC(=O)CCC2(C)C34OC4CC5(C)C(CCC65CCC(=O)O6)C13,BRD-A39969961,1
C[C@]12NC(Cc3ccccc13)c1ccc(I)cc21,BRD-A39986918,1
CC1CC2OC2\C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,BRD-A39996500,1
CCC(C)(N)CCS(C)(=N)=O,BRD-A40163033,1
CC1(C)C2C=C[C@]3(C)C(CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]345)c3ccoc3)[C@@]2(C)C=CC1=O,BRD-A40431293,1
OC1N2CCCCCC2=Nc2ccc(Br)cc12,BRD-A40560522,1
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1,BRD-A40639672,1
CN1CCCC1c1cncc(c1)C#C,BRD-A40807648,1
CN(C)[C@@H]1C2CC3Cc4c(ccc(O)c4C(=O)C3C(=O)[C@@]2(O)C(=O)C(C(=O)N)C1=O)N(C)C,BRD-A41020680,1
CC(=O)O[C@@H]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C4C5CC(C)(C)CC[C@@]5(CC[C@]43C)C(=O)O)C1(C)C,BRD-A41112154,1
OCCCCC/C=C\C/C=C\C(O)CC1CCC(CC(=O)O)O1,BRD-A41114263,1
COC(C)(C)CCCC(C)C/C=C/C(=C/C(=O)O)/C,BRD-A41145729,1
CC1C=NC(=N1)S(=O)(=O)N1CC[C@@H]2[C@H]1c1cc(ccc1N(C)[C@@H]2CO)C1=CCCCC1,BRD-A41228941,1
COc1cc(\C=C\C(=O)N2C(CC=CC2=O)c2cccnc2)cc(OC)c1OC,BRD-A41250203,1
NS(=O)(=O)c1cc2c(NC(CC3CCCC3)NS2(=O)=O)cc1Cl,BRD-A41250306,1
COC(C/C=C/C=C/CC\C=C/CC(C)\C=C/C(=C\C(=O)O)/CC(=O)O)/C(=C\C=C(/C)\C(=O)O)/C,BRD-A41301928,1
CC(C)NCC(O)COc1ccc(NC(C)=O)cc1,BRD-A41304429,1
NC1CCN(C1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F,BRD-A41450521,1
CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)-c1ccccc1Cl,BRD-A41451487,1
OC(CC[C@@H]1[C@H](N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)c1ccc(F)cc1,BRD-A41519720,1
CN(C)[C@H]1[C@@H]2CC3C(C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,BRD-A41555725,1
COc1ccc2CC3C4CCCC[C@@]4(CCN3C)c2c1,BRD-A41630653,1
Cc1ccc(cc1)C2=NNC3(S2)C(=O)Nc4ccccc43,BRD-A41649729,1
CC(Nc1ccccc1)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1,BRD-A41692738,1
COc1cc(ccc1c2nc3ccncc3[nH]2)S(=O)C,BRD-A41722204,1
Oc1ccc2CC3N(CC=C)CCC4(C5Oc1c24)C3(O)CCC5=NNC(=O)c6ccccc6,BRD-A41833852,1
OC[C@H]1OC([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)cc(O)c3c(=O)cc(oc23)c4ccc(O)cc4,BRD-A41941932,1
CNCCC(Oc1ccccc1I)c1ccccc1,BRD-A41986761,1
COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C3CN6CC[C@]4([C@@H]6C[C@H]53)c2cc1OC,BRD-A41995253,1
COc1ccc(cc1)c2coc3c(OC)c(OC)cc(OC4OC(CO)C(O)C(O)C4OC5OCC(O)C(O)C5O)c3c2=O,BRD-A41997916,1
CC(C)(C)NC(=O)C(N(C(=O)c1cnco1)c1ccc(cc1)C(C)(C)C)c1cccnc1,BRD-A42031983,1
C[C@]12CC[C@@H]3[C@@H](CCC4C(=O)C(=O)CC[C@]34C)[C@H]1CCC2=O,BRD-A42153648,1
CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12,BRD-A42167015,1
NCC(O)c1cc(O)c(O)cc1F,BRD-A42187224,1
CCOc1cc(ccc1O)C(O)CO,BRD-A42264566,1
COc1ccc2[nH]c(nc2n1)S(=O)Cc1ncc(C)c(OC)c1C,BRD-A42270467,1
CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,BRD-A42335949,1
CNCC(O)c1ccc(O)c(OC)c1,BRD-A42346008,1
CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)c4nc23)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C1=O,BRD-A42383464,1
CC(COc1ccccc1Cc2ccccc2)N3CCCCC3,BRD-A42423104,1
CC1(C)CC(=O)C(C2c3ccccc3OC3=C2C(=O)CC(C)(C)C3)C(=O)C1,BRD-A42553870,1
OC(=O)COCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,BRD-A42571354,1
NC(Cc1ccc(O)c(O)c1O)C(O)=O,BRD-A42610307,1
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,BRD-A42628519,1
Cn1nc(N)c2cn(C3OC(CO)C(O)C3O)c4ncnc1c24,BRD-A42649439,1
COc1ccccc1C1c2c(Oc3ncn(-c4ccccc4)c(=N)c13)ccc1ccccc21,BRD-A42737819,1
Cc1ncc(n1CC(O)CCl)[N+]([O-])=O,BRD-A42759514,1
CCCCCc1cc(O)c2C3C=C(CC[C@H]3C(C)(C)Oc2c1)C(=O)O,BRD-A42831637,1
CC1CCc2c(C1)sc1nc(C)nc(N3CCN(CC3)C(=O)C3CC3)c21,BRD-A42969626,1
Nc1ncnc2n([C@H]3O[C@H]4COP(O)(=O)O[C@@H]4[C@@H]3O)c(Sc3ccc(Cl)cc3)nc12,BRD-A42994615,1
CC(C(O)=O)c1ccc(CC2CCCC2=O)cc1,BRD-A43082555,1
COCC(C)NCc1ccc(OC)c(OC)c1OC,BRD-A43087975,1
CC(=O)NC(C1CC1)c2cc(Cl)c3cccnc3c2O,BRD-A43126523,1
COC1=CC(=O)OC1(O)C(=C)C,BRD-A43150328,1
COc1cc(\C=C\C(=O)N2C(CC=CC2=O)c2cccs2)cc(OC)c1OC,BRD-A43155244,1
CC(C)CCCC/C=C\CCCCCCCC(=O)OCC(O)CO,BRD-A43188678,1
CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C,BRD-A43286952,1
CCCN1C(C)=C(C(c2cccc(c2)[N+]([O-])=O)C(C(=O)ON2CCC(CC2)(c2ccccc2)c2ccccc2)=C1C)C(=O)OC,BRD-A43331270,1
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,BRD-A43392971,1
COc1ccc(cc1OC2CCOC2)C3=Nn4c(nnc4SC3)c5ccccc5F,BRD-A43640821,1
CC(C)NCC(O)COc1ccccc1OCC=C,BRD-A43671941,1
CCC(C)C(NC(=O)C(C)NC)C(=O)N1CCCC1C(=O)NC1CCCc2ccccc12,BRD-A43805296,1
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,BRD-A43809092,1
